classify,name,comment,star,price,address,commentlist
购物,VANS(百联又一城店),8                    条点评,三星商户,人均                                    -,淞沪路1号上海巴黎春天6层,质量7.0                                环境6.9                                服务6.6
购物,SEPHORA(万达店),148                    条点评,三星商户,人均                                        ￥400,淞沪路77号万达广场1层,质量7.0                                环境6.9                                服务6.6
购物,知音琴行(百联又一城购物中心店),10                    条点评,准四星商户,人均                                    -,淞沪路8号百联又一城购物中心6层,质量7.0                                环境6.9                                服务6.6
购物,ETUDEHOUSE(合生汇店),52                    条点评,准四星商户,人均                                        ￥128,翔殷路1099号合生汇B1,质量7.0                                环境6.9                                服务6.6
购物,奇妙花园(百联又一城店),6                    条点评,准四星商户,人均                                    -,淞沪路8号百联又一城6层6-13,质量7.5                                环境7.3                                服务7.5
购物,罗森(苏宁电器广场店),92                    条点评,四星商户,人均                                        ￥13,邯郸路585号苏宁电器广场,质量7.0                                环境6.9                                服务6.6
购物,migaino(巴黎春天店),4                    条点评,准四星商户,人均                                    -,淞沪路1号巴黎春天3层,质量7.5                                环境7.3                                服务7.5
购物,FURLA(百联又一城店),8                    条点评,准四星商户,人均                                    -,淞沪路8号百联又一城1层1F-23,质量7.0                                环境6.9                                服务6.6
购物,花快送,1                    条点评,准四星商户,人均                                    -,政通路267号,质量7.5                                环境7.3                                服务7.5
购物,美珍香(五角场苏宁店),3                    条点评,准四星商户,人均                                    -,邯郸路585号苏宁电器B1层,质量7.0                                环境6.9                                服务6.6
购物,三父子专业拆旧水电工,2                    条点评,三星商户,人均                                    -,五角场,质量7.5                                环境7.3                                服务7.5
购物,BOBBIBROWN(百联又一城店),5                    条点评,准四星商户,人均                                    -,淞沪路8号百联又一城1层,质量7.0                                环境6.9                                服务6.6
购物,花冠鲜花(国宾路花店),32                    条点评,准四星商户,人均                                        ￥129,邯郸路600号万,质量7.5                                环境7.3                                服务7.5
购物,SWAROVSKI(巴黎春天店),71                    条点评,准四星商户,人均                                        ￥4739,淞沪路1号巴黎春天1层,质量7.0                                环境6.9                                服务6.6
购物,a02(扬族百货店),1                    条点评,准四星商户,人均                                    -,淞沪路8号扬族百货2层,质量7.5                                环境7.3                                服务7.5
购物,lovété(百联又一城购物中心店),1                    条点评,准四星商户,人均                                    -,淞沪路1号巴黎春天3层,质量7.5                                环境7.3                                服务7.5
购物,d'zzit(合生汇店),我要点评,准四星商户,人均                                    -,翔殷路1099号合生汇3层,质量7.0                                环境7.0                                服务6.6
购物,周大福(四平路东方商厦),91                    条点评,准五星商户,人均                                        ￥4018,四平路2500号东方商厦一楼周大福专柜,质量7.0                                环境7.0                                服务6.6
购物,PIKOLINOS(百联又一城购物中心店),2                    条点评,准四星商户,人均                                    -,淞沪路8号百联又一城购物中心2层,质量7.5                                环境7.3                                服务7.5
购物,戴维贝拉,我要点评,三星商户,人均                                    -,国滨路58号宝大祥青少年儿童购物中心F1,质量7.0                                环境7.0                                服务6.6
购物,六福珠宝(巴黎春天店),63                    条点评,准四星商户,人均                                        ￥1722,淞沪路1号巴黎春天1层,质量7.0                                环境7.0                                服务6.6
购物,teenmix天美意(五角场巴黎春天店),14                    条点评,准四星商户,人均                                    -,淞沪路1号五角场巴黎春天1楼,质量7.5                                环境7.3                                服务7.5
购物,全家便利店(黄兴路四店),35                    条点评,准四星商户,人均                                        ￥28,四平路2500号,质量7.0                                环境7.0                                服务6.6
购物,宝宝睡旗舰店,7                    条点评,准四星商户,人均                                    -,翔殷路1099号合生国际广场B区2层20室,质量7.9                                环境7.9                                服务7.9
购物,SENDA森达(五角场巴黎春天店),2                    条点评,准四星商户,人均                                    -,松沪路1号巴黎春天1楼,质量7.5                                环境7.3                                服务7.5
购物,一代眼镜(合生汇店),21                    条点评,三星商户,人均                                    -,翔殷路1099号合生汇B2,质量7.0                                环境7.0                                服务6.6
购物,NICE CLAUP(合生汇店),8                    条点评,准四星商户,人均                                    -,黄兴路2228号合生国际广场3F03A,质量7.9                                环境7.9                                服务7.9
购物,包扮网智能电子礼品专家(巴黎春天五角场店),1                    条点评,准四星商户,人均                                    -,淞沪路1号巴黎春天B1层,质量7.5                                环境7.3                                服务7.5
购物,THE NORTH FACE(扬族百货店),1                    条点评,三星商户,人均                                    -,淞沪路8号百联又一城扬族百货5层,质量7.0                                环境7.0                                服务6.6
购物,La Chapelle(扬族百货店),16                    条点评,准四星商户,人均                                        ￥323,淞沪路8号百联又一城扬族百货3层,质量7.9                                环境7.9                                服务7.9
购物,IGold(巴黎春天五角场店),4                    条点评,三星商户,人均                                    -,淞沪路1号巴黎春天B1层,质量7.5                                环境7.3                                服务7.5
购物,VERO MODA(扬族百货店),114                    条点评,准四星商户,人均                                        ￥607,淞沪路8号100联又1城购物中心3层,质量7.0                                环境7.0                                服务6.6
购物,Timberland(合生汇店),6                    条点评,准四星商户,人均                                    -,翔殷路1099号合生汇B1,质量7.9                                环境7.9                                服务7.9
购物,乐眸眼镜(合生汇店),1                    条点评,准四星商户,人均                                    -,翔殷路1099号合生汇3层,质量7.5                                环境7.3                                服务7.5
购物,好孩子(五角场万达店),10                    条点评,三星商户,人均                                    -,邯郸路600号五角场万达商业广场宝大祥1楼,质量7.0                                环境7.0                                服务6.6
购物,NBA(万达广场五角场店),9                    条点评,准四星商户,人均                                    -,淞沪路77号万达广场B1层,质量7.9                                环境7.9                                服务7.9
购物,谦贝阁,1                    条点评,准四星商户,人均                                    -,淞沪路77号万达广场1层,质量7.5                                环境7.3                                服务7.5
购物,wacoal(巴黎春天五角场店),14                    条点评,准四星商户,人均                                        ￥760,淞沪路1号巴黎春天4层,质量7.0                                环境7.0                                服务6.6
购物,LANEIGE兰芝(上海巴黎春天五角场店),113                    条点评,四星商户,人均                                        ￥402,上海淞沪路1号,质量7.9                                环境7.9                                服务7.9
购物,Michael kors,我要点评,准四星商户,人均                                    -,翔殷路1099号合生汇,质量7.0                                环境7.0                                服务6.6
购物,Swatch(巴黎春天店),54                    条点评,准四星商户,人均                                        ￥698,淞沪路1号巴黎春天1层,质量7.0                                环境7.0                                服务6.6
购物,Ajidou,97                    条点评,准四星商户,人均                                        ￥123,中环路合生汇B1-54号,质量7.9                                环境7.9                                服务7.9
购物,ICICLE(百联又一城购物中心店),8                    条点评,三星商户,人均                                    -,淞沪路8号百联又一城购物中心2层2F-24,质量7.0                                环境7.0                                服务6.6
购物,SELECTED(合生汇店),我要点评,准四星商户,人均                                    -,翔殷路1099号合生汇3层,质量7.0                                环境7.0                                服务6.6
购物,bandgewoo阪织屋(万达广场五角场店),9                    条点评,准四星商户,人均                                    -,淞沪路77号万达广场B1层,质量7.9                                环境7.9                                服务7.9
购物,Calvin Klein(五角场万达ACC店),15                    条点评,四星商户,人均                                    -,国宾路58号地下一层C-19铺,质量7.9                                环境7.9                                服务7.9
购物,虎牌(百联又一城购物中心店),2                    条点评,三星商户,人均                                    -,淞沪路8号百联又一城购物中心6层,质量7.2                                环境7.1                                服务7.2
购物,BENSHERMAN(合生汇店),6                    条点评,四星商户,人均                                    -,翔殷路1099号合生汇1F,质量7.9                                环境7.9                                服务7.9
购物,Lagogo(巴黎春天店),5                    条点评,准四星商户,人均                                    -,淞沪路1号巴黎春天4层,质量7.2                                环境7.1                                服务7.2
购物,Lily商务时装(合生国际广场店),1                    条点评,准四星商户,人均                                    -,黄兴路2218号L3-08,质量7.9                                环境7.9                                服务7.9
购物,ECCO又一城男鞋店(百联又一城购物中心店),8                    条点评,准四星商户,人均                                    -,淞沪路8号百联又一城购物中心4层,质量7.2                                环境7.1                                服务7.2
购物,全家便利店(国济店),113                    条点评,准四星商户,人均                                        ￥15,国济路与政旦东路交汇处,质量7.9                                环境7.9                                服务7.9
购物,SCHIESSER(百联又一城购物中心店),我要点评,三星商户,人均                                    -,淞沪路8号百联又一城购物中心4层,质量7.2                                环境7.1                                服务7.2
购物,CandyLab糖果研究室(百联又一城购物中心店),170                    条点评,准四星商户,人均                                        ￥45,淞沪路8号百联又一城购物中心B1层,质量7.9                                环境7.9                                服务7.9
购物,MANDARINADUCK(合生汇店),3                    条点评,准四星商户,人均                                    -,翔殷路1099号合生汇1层,质量7.2                                环境7.1                                服务7.2
购物,wcloset(合生汇店),1                    条点评,准四星商户,人均                                    -,翔殷路1099号合生汇3层,质量7.9                                环境7.9                                服务7.9
购物,欧莱雅(大西洋店),16                    条点评,准四星商户,人均                                    -,翔殷路1128号大西洋百货内,质量7.2                                环境7.1                                服务7.2
购物,C.BANNER千百度(东方商厦杨浦店),4                    条点评,准四星商户,人均                                    -,四平路2500号东方商厦B1层,质量7.2                                环境7.1                                服务7.2
购物,衣架(合生汇店),4                    条点评,准四星商户,人均                                    -,翔殷路1099号合生汇2F,质量7.2                                环境7.1                                服务7.2
购物,ajidou(五角场万达店),33                    条点评,准四星商户,人均                                        ￥126,政通路189号五角场万达特力时尚汇1-31号商铺,质量7.2                                环境7.1                                服务7.2
购物,love link(万达广场店),1                    条点评,准四星商户,人均                                    -,淞沪路77号万达广场B1层165号,质量7.2                                环境7.1                                服务7.2
购物,GEOX(百联又一城购物中心店),5                    条点评,准四星商户,人均                                    -,淞沪路8号百联又一城购物中心4层,质量7.2                                环境7.1                                服务7.2
购物,PASSTYLE(合生汇店),3                    条点评,准四星商户,人均                                    -,翔殷路1099号合生汇1层,质量7.2                                环境7.1                                服务7.2
购物,ACE(百联又一城购物中心店),59                    条点评,准四星商户,人均                                        ￥4221,淞沪路8号百联又一城购物中心4层,质量7.2                                环境7.1                                服务7.2
购物,圣晶天然水晶(五角场万达店),2                    条点评,准四星商户,人均                                    -,淞沪路77号万达广场B1层108号,质量7.2                                环境7.1                                服务7.2
购物,Kipling 五角场万达(万达广场五角场店),9                    条点评,准四星商户,人均                                    -,淞沪路77号万达广场B1层,质量8.4                                环境8.4                                服务8.4
购物,花音集(五角场万达广场店),10                    条点评,准四星商户,人均                                    -,淞沪路77号万达广场A区B1层,质量8.4                                环境8.4                                服务8.4
购物,贺曼婴童服装(五角场宝大祥店),31                    条点评,四星商户,人均                                        ￥385,国宾路58号宝大祥青少年儿童购物中心1楼,质量6.8                                环境6.7                                服务6.0
购物,TommyHilfiger(百联又一城店),22                    条点评,三星商户,人均                                    -,淞沪路8号百联又一城1层,质量8.4                                环境8.4                                服务8.4
购物,vivo体验店(五角场万达旗舰店),5                    条点评,准四星商户,人均                                    -,淞沪路77号万达广场,质量8.4                                环境8.4                                服务8.4
购物,谢瑞麟(百联又一城购物中心店),9                    条点评,四星商户,人均                                    -,淞沪路8号百联又一城购物中心1层,质量6.8                                环境6.7                                服务6.0
购物,全而廉水果 pure fruity(合生汇店),62                    条点评,准四星商户,人均                                        ￥22,黄兴路2228号合生汇B2-09号,质量8.4                                环境8.4                                服务8.4
购物,FREDPERRY(合生汇店),6                    条点评,三星商户,人均                                    -,翔殷路1099号合生汇1层,质量8.4                                环境8.4                                服务8.4
购物,欧舒丹(百联又一城店),3                    条点评,准四星商户,人均                                    -,淞沪路8号百联又一城购物中心一楼,质量6.8                                环境6.7                                服务6.0
购物,曼妮芬(巴黎春天店),1                    条点评,准四星商户,人均                                    -,淞沪路1号巴黎春天4层,质量8.4                                环境8.4                                服务8.4
购物,izzue(百联又一城购物中心店),17                    条点评,准四星商户,人均                                    -,淞沪路8号,质量8.4                                环境8.4                                服务8.4
购物,BASTO(五角场巴黎春天店),45                    条点评,五星商户,人均                                        ￥820,淞沪路1号五角场巴黎春天1楼,质量6.8                                环境6.7                                服务6.0
购物,膳魔师(五角场店),13                    条点评,三星商户,人均                                    -,政通路189号特力时尚汇3楼,质量8.4                                环境8.4                                服务8.4
购物,PRICH(五角场万达店),9                    条点评,准四星商户,人均                                    -,淞沪路77号万达广场B1层,质量6.8                                环境6.7                                服务6.0
购物,suunto颂拓(合生汇店),7                    条点评,准四星商户,人均                                    -,翔殷路1099号合生汇1层,质量6.8                                环境6.7                                服务6.0
购物,欧缇丽,19                    条点评,准四星商户,人均                                    -,淞沪路8号百联又一城商厦新世纪百货1楼,质量8.4                                环境8.4                                服务8.4
购物,SK-II(巴黎春天五角场店),16                    条点评,准四星商户,人均                                    -,淞沪路1号巴黎春天1层,质量6.8                                环境6.7                                服务6.0
购物,始祖鸟,11                    条点评,准四星商户,人均                                    -,五角场翔殷路1099号合生汇1楼,质量6.8                                环境6.7                                服务6.0
购物,上海烟草集团名烟名酒店(四平路店),2                    条点评,三星商户,人均                                    -,四平路2539号,质量8.4                                环境8.4                                服务8.4
购物,三夫户外用品(五角场店),63                    条点评,准四星商户,人均                                        ￥900,邯郸路391号,质量6.8                                环境6.7                                服务6.0
购物,SKECHERS(巴黎春天店),15                    条点评,准四星商户,人均                                    -,淞沪路1号巴黎春天6层,质量6.8                                环境6.7                                服务6.0
购物,老凤祥(东方商厦杨浦店),106                    条点评,准四星商户,人均                                        ￥4065,四平路2500号东方商厦1层,质量8.4                                环境8.4                                服务8.4
购物,Dr.Kong江博士健康鞋(合生店),4                    条点评,四星商户,人均                                    -,翔殷路1099号3楼20B号,质量6.8                                环境6.7                                服务6.0
购物,giordano ladies(合生国际店),1                    条点评,准四星商户,人均                                    -,翔殷路1099号合生国际2楼28号,质量6.8                                环境6.7                                服务6.0
购物,Jurlique(巴黎春天五角场店),10                    条点评,准四星商户,人均                                    -,淞沪路1号巴黎春天B1层,质量8.4                                环境8.4                                服务8.4
购物,rog玩家国度(合生汇店),5                    条点评,四星商户,人均                                    -,翔殷路1099号合生汇4层,质量6.8                                环境6.7                                服务6.0
购物,全家衣仓(五角场店),5                    条点评,准四星商户,人均                                    -,四平路2500号金岛大厦1401室,质量7.4                                环境7.1                                服务7.7
购物,OSIM(百联又一城店),2                    条点评,三星商户,人均                                    -,淞沪路8号百联又一城5层,质量8.4                                环境8.4                                服务8.4
购物,Reebok(合生汇店),3                    条点评,准四星商户,人均                                    -,翔殷路1099号合生汇B1层,质量6.8                                环境6.7                                服务6.0
购物,卡文(巴黎春天店),3                    条点评,准四星商户,人均                                    -,淞沪路1号巴黎春天1层,质量7.4                                环境7.1                                服务7.7
购物,C.BANNER千百度(百联又一城店),26                    条点评,准四星商户,人均                                        ￥495,淞沪路8号百联又一城购物中心内,质量7.4                                环境7.1                                服务7.7
购物,veromoda(合生汇店),1                    条点评,准四星商户,人均                                    -,翔殷路1099号合生汇2层,质量7.4                                环境7.1                                服务7.7
购物,JOY&MARIO,4                    条点评,准四星商户,人均                                    -,百联又一城5楼,质量7.4                                环境7.1                                服务7.7
购物,OLAY(百联又一城店),23                    条点评,准四星商户,人均                                        ￥185,淞沪路8号百联又一城购物中心B1楼,质量7.4                                环境7.1                                服务7.7
购物,SATMODE(合生综店),1                    条点评,准四星商户,人均                                    -,翔殷路1099号,质量7.4                                环境7.1                                服务7.7
购物,谢瑞麟(巴黎春天店),4                    条点评,四星商户,人均                                    -,淞沪路1号巴黎春天1层,质量7.7                                环境7.7                                服务7.5
购物,SHINE(巴黎春天五角场店),1                    条点评,准四星商户,人均                                    -,淞沪路1号巴黎春天B1层,质量7.4                                环境7.1                                服务7.7
购物,Roem(扬族百货店),36                    条点评,准四星商户,人均                                        ￥1045,淞沪路8号百联又一城扬族百货3层,质量7.7                                环境7.7                                服务7.5
购物,爱美丽(巴黎春天五角场店),10                    条点评,准四星商户,人均                                    -,淞沪路1号巴黎春天4层,质量7.4                                环境7.1                                服务7.7
购物,newbalance(合生汇店),9                    条点评,三星商户,人均                                    -,翔殷路1099号合生汇B1层11,质量7.7                                环境7.7                                服务7.5
购物,膳魔师(东方商厦店),1                    条点评,三星商户,人均                                    -,四平路2500号东方商厦B1层,质量7.4                                环境7.1                                服务7.7
购物,巴黎三城(特力时尚汇店),60                    条点评,准四星商户,人均                                        ￥836,邯郸路600号万达商业广场特力时尚汇2层,质量7.7                                环境7.7                                服务7.5
购物,天农改衣,1                    条点评,准四星商户,人均                                    -,淞沪路1号巴黎春天F7,质量7.4                                环境7.1                                服务7.7
购物,全家便利店(国定路三店),32                    条点评,准四星商户,人均                                        ￥21,国定路260号,质量7.7                                环境7.7                                服务7.5
购物,L'OREAL(东方商厦店),我要点评,准四星商户,人均                                    -,四平路2500号东方商厦1层,质量7.4                                环境7.1                                服务7.7
购物,SCOFIELD(巴黎春天五角场店),1                    条点评,三星商户,人均                                    -,淞沪路1号巴黎春天5层,质量7.7                                环境7.7                                服务7.5
购物,weekend(合生汇店),我要点评,准四星商户,人均                                    -,翔殷路1099号合生汇1层,质量7.4                                环境7.1                                服务7.7
购物,H:CONNECT(扬族百货店),7                    条点评,三星商户,人均                                    -,淞沪路8号扬族百货2层,质量7.7                                环境7.7                                服务7.5
购物,三个国王,1                    条点评,准四星商户,人均                                    -,邯郸路600号第一食品商店,质量7.4                                环境7.1                                服务7.7
购物,佰草集(合生汇店),19                    条点评,准四星商户,人均                                    -,翔殷路1099号合生汇B1层,质量7.7                                环境7.7                                服务7.5
购物,LaChapelle(东方商厦店),7                    条点评,准四星商户,人均                                    -,四平路2500号东方商厦2层,质量7.7                                环境7.7                                服务7.5
购物,eifini(合生汇店),8                    条点评,准四星商户,人均                                    -,黄兴路2228号,质量7.7                                环境7.9                                服务7.0
购物,L'amavo乐睦唯奢侈品概念店(百联又一城购物中心店),14                    条点评,准四星商户,人均                                    -,淞沪路8号百联又一城购物中心1层,质量7.1                                环境6.8                                服务6.8
购物,JanSport(巴黎春天店),7                    条点评,准四星商户,人均                                    -,淞沪路1号巴黎春天6层,质量7.7                                环境7.7                                服务7.5
购物,美度(巴黎春天店),6                    条点评,准四星商户,人均                                        ￥1914,淞沪路1号巴黎春天1层,质量7.1                                环境6.8                                服务6.8
购物,ONLY(合生汇店),12                    条点评,准四星商户,人均                                    -,翔殷路1099号合生汇3层,质量7.7                                环境7.9                                服务7.0
购物,Zippo(百联又一城店),3                    条点评,三星商户,人均                                    -,淞沪路8号百联又一城4层,质量7.7                                环境7.7                                服务7.5
购物,chaps(百联又一城店),2                    条点评,准四星商户,人均                                    -,淞沪路8号百联又一城1层,质量7.1                                环境6.8                                服务6.8
购物,lookoptical(巴黎春天五角场店),12                    条点评,准四星商户,人均                                        ￥692,淞沪路1号巴黎春天B1层,质量7.7                                环境7.9                                服务7.0
购物,VENTI(巴黎春天五角场店),2                    条点评,四星商户,人均                                    -,淞沪路1号巴黎春天3层,质量7.7                                环境7.7                                服务7.5
购物,vivo,2                    条点评,准四星商户,人均                                    -,邯郸路585号苏宁电器1楼,质量7.1                                环境6.8                                服务6.8
购物,b+ab(合生汇店),15                    条点评,准四星商户,人均                                    -,黄兴路2228号上海合生国际广场地下一层B1-06-07-08号房屋,质量7.7                                环境7.9                                服务7.0
购物,BanilaCo(合生汇店),5                    条点评,准四星商户,人均                                    -,翔殷路1099号合生汇B1层,质量7.7                                环境7.7                                服务7.5
购物,爱森优选(国定路店),4                    条点评,准四星商户,人均                                    -,国定路127号,质量7.1                                环境6.8                                服务6.8
购物,Lily商务时装(巴黎春天五角场店),2                    条点评,准四星商户,人均                                    -,淞沪路1号巴黎春天3层,质量7.7                                环境7.9                                服务7.0
购物,ONLY(巴黎春天五角场店),188                    条点评,三星商户,人均                                        ￥548,淞沪路1号巴黎春天B1层,质量7.7                                环境7.7                                服务7.5
购物,uscen,4                    条点评,准四星商户,人均                                    -,淞沪路77号万达广场B1层,质量7.1                                环境6.8                                服务6.8
购物,Super Heroes(万达广场五角场店),78                    条点评,准四星商户,人均                                        ￥200,淞沪路77号万达广场B1层,质量7.7                                环境7.9                                服务7.0
购物,MAJESTIC LEGON,3                    条点评,准四星商户,人均                                    -,黄兴路2228号上海合生国际广场三层40B,质量7.7                                环境7.9                                服务7.0
购物,Justcavalli(合生汇店),2                    条点评,准四星商户,人均                                    -,翔殷路1099号合生汇1层,质量7.1                                环境6.8                                服务6.8
购物,Etam(特力时尚汇店),74                    条点评,准四星商户,人均                                        ￥384,政通路189号1楼上海特力时尚汇,质量7.7                                环境7.9                                服务7.0
购物,NIKE KIDS(百联又一城购物中心店),13                    条点评,三星商户,人均                                    -,淞沪路8号百联又一城购物中心5层,质量7.7                                环境7.9                                服务7.0
购物,格兰玛弗兰(合生汇店),4                    条点评,准四星商户,人均                                    -,翔殷路1099号合生汇B1层50B,质量7.1                                环境6.8                                服务6.8
购物,new balance(万达广场五角场店),21                    条点评,准四星商户,人均                                        ￥717,淞沪路77号万达广场B1层,质量7.7                                环境7.9                                服务7.0
购物,Timberland(百联又一城购物中心店),9                    条点评,准四星商户,人均                                    -,淞沪路8号百联又一城购物中心5层,质量7.7                                环境7.9                                服务7.0
购物,coincide(东方商厦店),1                    条点评,准四星商户,人均                                    -,四平路2500号东方商厦2层,质量7.1                                环境6.8                                服务6.8
购物,vs假发(合生汇店),3                    条点评,四星商户,人均                                    -,五角场翔殷路1099号合生汇二楼02,质量7.7                                环境7.9                                服务7.0
购物,SLY(合生汇店),2                    条点评,准四星商户,人均                                    -,翔殷路1099号合生汇,质量7.7                                环境7.9                                服务7.0
购物,逸红颜(扬族百货店),1                    条点评,准四星商户,人均                                    -,淞沪路8号扬族百货3层,质量7.1                                环境6.8                                服务6.8
购物,Lus Studio 韩国女装,35                    条点评,准五星商户,人均                                    -,国宾路18号万达A座对面,质量7.7                                环境7.9                                服务7.0
购物,宝罗莉卡(百联又一城店),6                    条点评,准四星商户,人均                                    -,淞沪路8号百联又一城2层,质量7.1                                环境6.8                                服务6.8
购物,a02(特力时尚汇店),40                    条点评,准四星商户,人均                                        ￥1094,邯郸路600号特力时尚汇1层,质量7.0                                环境7.0                                服务7.0
购物,斯科菲尔德(百联又一城购物中心店),27                    条点评,准四星商户,人均                                        ￥2083,淞沪路8号百联又一城购物中心1层,质量7.1                                环境6.8                                服务6.8
购物,迪桑娜(合生汇店),3                    条点评,准四星商户,人均                                    -,翔殷路1099号合生汇2层,质量7.0                                环境7.0                                服务7.0
购物,艾丽斯花坊(邯郸路店),7                    条点评,准四星商户,人均                                    -,淞沪路77号万达广场A区1层,质量7.1                                环境6.8                                服务6.8
购物,Triumph(巴黎春天五角场店),68                    条点评,准四星商户,人均                                        ￥794,淞沪路1号巴黎春天4层,质量7.0                                环境7.0                                服务7.0
购物,爱德兰丝(百联又一城店),1                    条点评,准四星商户,人均                                    -,淞沪路8号百联又一城6层,质量7.1                                环境6.8                                服务6.8
购物,Honeys(扬族百货店),1                    条点评,三星商户,人均                                    -,淞沪路8号扬族百货3层,质量7.0                                环境7.0                                服务7.0
购物,喜眠,18                    条点评,准四星商户,人均                                    -,国宾路58号宝大祥1楼,质量7.0                                环境7.0                                服务7.0
购物,NATURE REPUBLIC自然乐园(万达广场五角场店),21                    条点评,准四星商户,人均                                        ￥288,淞沪路77号万达广场B1层,质量7.0                                环境7.0                                服务7.0
购物,POLOSPORT(特力时尚汇店),3                    条点评,准四星商户,人均                                    -,邯郸路600号特力时尚汇2层,质量7.0                                环境7.0                                服务7.0
购物,新世纪食品城(百联又一城店),245                    条点评,四星商户,人均                                        ￥134,淞沪路8号百联又一城B1楼,质量7.0                                环境7.0                                服务7.0
购物,海烟,我要点评,三星商户,人均                                    -,淞沪路111号黄金珠宝城1楼,质量7.0                                环境7.0                                服务7.0
购物,BURANDO ENO(合生汇店),6                    条点评,准四星商户,人均                                    -,翔殷路1099号合生汇B1,质量7.0                                环境7.0                                服务7.0
购物,戴尔电脑上海体验中心,3                    条点评,三星商户,人均                                    -,邯郸路365号颐高数码广场1楼A108,质量7.0                                环境7.0                                服务7.0
购物,STELLA LUNA(巴黎春天五角场店),12                    条点评,准四星商户,人均                                    -,淞沪路1号巴黎春天1层,质量7.0                                环境7.0                                服务7.0
购物,G-Star Raw,我要点评,准四星商户,人均                                    -,淞沪路77号B1109,质量7.0                                环境7.0                                服务7.0
购物,米喜迪(巴黎春天五角场店),2                    条点评,准四星商户,人均                                    -,淞沪路1号巴黎春天B1层,质量7.3                                环境7.3                                服务7.3
购物,华钟袜子(巴黎春天五角场店),我要点评,准四星商户,人均                                    -,淞沪路1号巴黎春天4层,质量7.0                                环境7.0                                服务7.0
购物,茜施尔(杨浦店),8                    条点评,准四星商户,人均                                    -,五角场国济路20号环东服饰2楼2113室,质量7.3                                环境7.3                                服务7.3
购物,ABLEJEANS(巴黎春天店),11                    条点评,三星商户,人均                                    -,淞沪路1号巴黎春天6层,质量7.3                                环境7.3                                服务7.3
购物,蹀愫(巴黎春天店),3                    条点评,准四星商户,人均                                    -,淞沪路1号巴黎春天1层,质量7.3                                环境7.3                                服务7.3
购物,HIPANDBONE(合生汇店),1                    条点评,准四星商户,人均                                    -,翔殷路1099号合生汇1层,质量7.2                                环境7.2                                服务7.2
购物,LEE COOPER(五角场店),我要点评,三星商户,人均                                    -,淞沪路1号巴黎春天6F,质量7.3                                环境7.3                                服务7.3
购物,亨达利钟表(万达店),13                    条点评,准四星商户,人均                                    -,淞沪路77号万达广场1层,质量7.3                                环境7.3                                服务7.3
购物,SATURDAYMODE(合生汇店),1                    条点评,准四星商户,人均                                    -,翔殷路1099号合生汇2层,质量7.2                                环境7.2                                服务7.2
购物,悠品鲜果,4                    条点评,准四星商户,人均                                        ￥12,邯郸路399号,质量7.3                                环境7.3                                服务7.3
购物,快乐屋(百联又一城购物中心店),2                    条点评,准四星商户,人均                                    -,淞沪路8号百联又一城购物中心5层,质量7.2                                环境7.2                                服务7.2
购物,曼古银(百联又一城购物中心店),12                    条点评,准四星商户,人均                                    -,淞沪路8号百联又一城购物中心1层,质量7.2                                环境7.2                                服务7.2
购物,万达商业广场都市菜园柜台,2                    条点评,准四星商户,人均                                    -,邯郸路600号万达商业广场2楼第一食品光明专区都市菜园柜台,质量7.3                                环境7.3                                服务7.3
购物,美宝莲纽约(巴黎春天店),43                    条点评,准四星商户,人均                                        ￥123,大华一路与真华路交口巴黎春天1层,质量7.2                                环境7.2                                服务7.2
购物,APPLESHOP(百联又一城店),3                    条点评,准四星商户,人均                                    -,淞沪路8号百联又一城5层,质量7.2                                环境7.2                                服务7.2
购物,Discovery(巴黎春天五角场店),我要点评,三星商户,人均                                    -,淞沪路1号巴黎春天7层,质量7.3                                环境7.3                                服务7.3
