subscriberID,churn,gender,AGE,edu_class,incomeCode,duration,feton,peakMinAv,peakMinDiff,posTrend,negTrend,nrProm,prom,curPlan,avgplan,planChange,posPlanChange,negPlanChange,call_10086
74963457.000000,1.000000,0.000000,22.000000,1.000000,46.000000,5.000000,1.000000,6.000000,-18.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74963522.000000,0.000000,1.000000,66.000000,0.000000,38.000000,21.000000,1.000000,56.000000,21.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74963584.000000,1.000000,1.000000,23.000000,0.000000,46.000000,2.000000,1.000000,312.666667,9.000000,1.000000,0.000000,3.000000,1.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74963640.000000,1.000000,1.000000,33.000000,0.000000,16.000000,6.000000,0.000000,121.333333,3.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74963643.000000,0.000000,1.000000,30.000000,1.000000,12.000000,31.000000,1.000000,96.666667,-38.000000,0.000000,1.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000
74963736.000000,1.000000,1.000000,31.000000,0.000000,58.000000,9.000000,1.000000,31.000000,52.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
74964050.000000,0.000000,0.000000,55.000000,0.000000,25.000000,7.000000,0.000000,166.000000,134.000000,1.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,1.000000
74964276.000000,0.000000,0.000000,40.000000,2.000000,4.000000,14.000000,1.000000,191.666667,69.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74964277.000000,0.000000,0.000000,39.000000,0.000000,21.000000,10.000000,1.000000,420.666667,27.000000,1.000000,0.000000,0.000000,0.000000,4.000000,4.000000,1.000000,1.000000,0.000000,1.000000
74964550.000000,0.000000,0.000000,31.000000,2.000000,5.000000,31.000000,1.000000,103.000000,46.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74964898.000000,0.000000,0.000000,23.000000,0.000000,51.000000,15.000000,1.000000,487.666667,-440.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74965411.000000,0.000000,0.000000,22.000000,0.000000,27.000000,8.000000,1.000000,448.000000,28.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74965536.000000,0.000000,1.000000,22.000000,0.000000,39.000000,10.000000,1.000000,221.333333,48.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74965547.000000,0.000000,0.000000,25.000000,2.000000,12.000000,34.000000,1.000000,58.000000,-14.000000,0.000000,1.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000
74965592.000000,0.000000,1.000000,52.000000,1.000000,15.000000,26.000000,0.000000,189.000000,66.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74965630.000000,0.000000,1.000000,14.000000,2.000000,51.000000,41.000000,1.000000,345.333333,-61.000000,0.000000,1.000000,3.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,1.000000
74965640.000000,0.000000,0.000000,32.000000,0.000000,4.000000,19.000000,0.000000,179.000000,157.000000,1.000000,0.000000,3.000000,1.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000
74965814.000000,0.000000,0.000000,52.000000,2.000000,15.000000,13.000000,1.000000,82.000000,15.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74965829.000000,0.000000,0.000000,37.000000,1.000000,34.000000,12.000000,0.000000,159.666667,51.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74965907.000000,1.000000,1.000000,56.000000,0.000000,5.000000,10.000000,0.000000,31.000000,-28.000000,0.000000,1.000000,3.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
74966002.000000,0.000000,0.000000,36.000000,1.000000,39.000000,6.000000,0.000000,86.000000,-126.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74966018.000000,1.000000,1.000000,25.000000,1.000000,24.000000,3.000000,1.000000,279.666667,-28.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74966022.000000,1.000000,0.000000,50.000000,0.000000,35.000000,5.000000,0.000000,5.666667,-17.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74966387.000000,1.000000,0.000000,36.000000,1.000000,15.000000,12.000000,1.000000,137.000000,-74.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
74966499.000000,0.000000,0.000000,13.000000,0.000000,2.000000,5.000000,0.000000,251.000000,-14.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74966501.000000,1.000000,0.000000,48.000000,1.000000,38.000000,2.000000,0.000000,474.666667,-201.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74966626.000000,0.000000,0.000000,21.000000,1.000000,26.000000,6.000000,1.000000,19.000000,-14.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74966692.000000,1.000000,0.000000,38.000000,0.000000,14.000000,10.000000,0.000000,55.666667,3.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
74966766.000000,1.000000,0.000000,17.000000,0.000000,9.000000,2.000000,0.000000,307.333333,33.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
74966972.000000,1.000000,1.000000,37.000000,1.000000,60.000000,3.000000,0.000000,29.333333,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74967185.000000,1.000000,0.000000,18.000000,0.000000,9.000000,3.000000,0.000000,47.666667,7.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
74967254.000000,0.000000,1.000000,19.000000,0.000000,36.000000,7.000000,1.000000,327.000000,-74.000000,0.000000,1.000000,2.000000,1.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74967521.000000,0.000000,0.000000,39.000000,2.000000,5.000000,32.000000,1.000000,141.666667,256.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74967664.000000,0.000000,0.000000,16.000000,2.000000,15.000000,10.000000,1.000000,62.000000,-3.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
74967736.000000,1.000000,1.000000,43.000000,1.000000,37.000000,12.000000,0.000000,417.000000,570.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74968063.000000,1.000000,1.000000,32.000000,0.000000,41.000000,2.000000,0.000000,77.333333,-146.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74968104.000000,0.000000,1.000000,39.000000,0.000000,12.000000,21.000000,1.000000,126.000000,-15.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
74968114.000000,0.000000,0.000000,39.000000,1.000000,21.000000,19.000000,1.000000,24.333333,13.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74968189.000000,0.000000,0.000000,19.000000,0.000000,24.000000,16.000000,0.000000,327.000000,93.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74968262.000000,1.000000,0.000000,28.000000,2.000000,16.000000,11.000000,0.000000,202.666667,-404.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74968290.000000,0.000000,0.000000,33.000000,0.000000,5.000000,22.000000,1.000000,121.333333,-45.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
74968337.000000,0.000000,1.000000,30.000000,0.000000,3.000000,6.000000,1.000000,210.333333,76.000000,1.000000,0.000000,3.000000,1.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74968358.000000,1.000000,0.000000,37.000000,2.000000,17.000000,5.000000,0.000000,199.333333,-208.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74968402.000000,0.000000,1.000000,61.000000,1.000000,19.000000,8.000000,1.000000,96.333333,-120.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
74968892.000000,0.000000,0.000000,17.000000,2.000000,18.000000,8.000000,1.000000,187.333333,-240.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74968942.000000,1.000000,1.000000,27.000000,1.000000,20.000000,4.000000,1.000000,255.333333,77.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74969196.000000,0.000000,0.000000,26.000000,1.000000,62.000000,13.000000,1.000000,104.000000,-22.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74969428.000000,1.000000,0.000000,37.000000,2.000000,17.000000,10.000000,1.000000,291.666667,-374.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74969450.000000,0.000000,0.000000,14.000000,2.000000,47.000000,33.000000,1.000000,277.000000,-122.000000,0.000000,1.000000,3.000000,1.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74969517.000000,0.000000,0.000000,27.000000,3.000000,21.000000,8.000000,1.000000,15.333333,32.000000,1.000000,0.000000,3.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
74969534.000000,1.000000,1.000000,42.000000,2.000000,7.000000,4.000000,0.000000,183.000000,45.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
74969732.000000,1.000000,1.000000,19.000000,2.000000,27.000000,5.000000,0.000000,193.333333,-32.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
74969737.000000,1.000000,1.000000,66.000000,1.000000,58.000000,5.000000,1.000000,330.000000,-882.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74969798.000000,1.000000,1.000000,15.000000,2.000000,18.000000,7.000000,1.000000,156.333333,-113.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74969943.000000,0.000000,0.000000,20.000000,0.000000,53.000000,6.000000,1.000000,51.000000,-107.000000,0.000000,1.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000
74970116.000000,1.000000,0.000000,38.000000,0.000000,16.000000,2.000000,0.000000,221.666667,-20.000000,0.000000,1.000000,3.000000,1.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74970308.000000,0.000000,0.000000,31.000000,1.000000,61.000000,31.000000,1.000000,438.333333,-121.000000,0.000000,1.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0.000000
74970339.000000,1.000000,1.000000,13.000000,1.000000,26.000000,9.000000,1.000000,131.666667,-168.000000,0.000000,1.000000,3.000000,1.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74970383.000000,0.000000,1.000000,29.000000,1.000000,24.000000,41.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
74970423.000000,0.000000,1.000000,26.000000,3.000000,33.000000,14.000000,1.000000,141.666667,-52.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
74970513.000000,1.000000,1.000000,19.000000,0.000000,48.000000,13.000000,1.000000,107.333333,100.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74970625.000000,0.000000,1.000000,14.000000,2.000000,47.000000,41.000000,1.000000,300.000000,187.000000,1.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000
74970678.000000,0.000000,0.000000,40.000000,3.000000,49.000000,19.000000,0.000000,334.000000,77.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74970772.000000,1.000000,1.000000,45.000000,0.000000,27.000000,2.000000,1.000000,103.333333,-4.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74971625.000000,0.000000,0.000000,15.000000,2.000000,52.000000,35.000000,1.000000,81.000000,-41.000000,0.000000,1.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0.000000
74972296.000000,0.000000,0.000000,19.000000,2.000000,58.000000,23.000000,1.000000,63.333333,-69.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
74972321.000000,0.000000,1.000000,14.000000,1.000000,36.000000,19.000000,1.000000,233.666667,95.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
74972590.000000,1.000000,0.000000,48.000000,1.000000,15.000000,9.000000,0.000000,284.000000,382.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74974991.000000,1.000000,1.000000,12.000000,0.000000,1.000000,2.000000,1.000000,175.333333,45.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
74975997.000000,1.000000,1.000000,23.000000,0.000000,20.000000,3.000000,1.000000,151.333333,66.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
74976877.000000,1.000000,1.000000,33.000000,0.000000,31.000000,10.000000,1.000000,99.666667,36.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74978202.000000,0.000000,1.000000,37.000000,0.000000,5.000000,12.000000,1.000000,134.333333,15.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
74978389.000000,0.000000,0.000000,29.000000,1.000000,19.000000,29.000000,1.000000,91.000000,-33.000000,0.000000,1.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000
74979384.000000,0.000000,0.000000,44.000000,1.000000,17.000000,22.000000,0.000000,441.333333,-130.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74980588.000000,1.000000,1.000000,13.000000,0.000000,14.000000,3.000000,0.000000,24.333333,73.000000,1.000000,0.000000,3.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
74982001.000000,1.000000,0.000000,13.000000,0.000000,13.000000,5.000000,0.000000,250.666667,-161.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74982379.000000,1.000000,0.000000,25.000000,2.000000,5.000000,10.000000,0.000000,124.666667,40.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
74982444.000000,0.000000,1.000000,28.000000,1.000000,60.000000,9.000000,1.000000,250.666667,54.000000,1.000000,0.000000,0.000000,0.000000,2.000000,2.000000,1.000000,1.000000,0.000000,1.000000
74985017.000000,0.000000,1.000000,50.000000,0.000000,39.000000,13.000000,1.000000,36.000000,36.000000,1.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000
74986338.000000,0.000000,0.000000,25.000000,2.000000,35.000000,19.000000,1.000000,86.666667,-6.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
74988537.000000,1.000000,0.000000,52.000000,1.000000,10.000000,14.000000,0.000000,407.333333,-422.000000,0.000000,1.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0.000000
74989484.000000,0.000000,0.000000,47.000000,2.000000,43.000000,28.000000,0.000000,180.333333,97.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74991088.000000,0.000000,1.000000,49.000000,0.000000,14.000000,35.000000,1.000000,385.666667,-146.000000,0.000000,1.000000,3.000000,1.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74991242.000000,0.000000,0.000000,33.000000,1.000000,43.000000,9.000000,1.000000,252.000000,-66.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74993063.000000,0.000000,0.000000,14.000000,1.000000,14.000000,8.000000,1.000000,317.000000,-325.000000,0.000000,1.000000,1.000000,1.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74993848.000000,0.000000,0.000000,41.000000,0.000000,16.000000,29.000000,0.000000,375.666667,107.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
74994246.000000,1.000000,1.000000,39.000000,1.000000,22.000000,13.000000,0.000000,228.666667,-185.000000,0.000000,1.000000,2.000000,1.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74996024.000000,0.000000,1.000000,34.000000,1.000000,34.000000,26.000000,1.000000,284.666667,210.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
74997700.000000,1.000000,0.000000,35.000000,2.000000,14.000000,3.000000,1.000000,458.000000,16.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
75001353.000000,0.000000,0.000000,24.000000,2.000000,8.000000,8.000000,0.000000,375.666667,-3.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
75006927.000000,1.000000,1.000000,30.000000,0.000000,30.000000,2.000000,1.000000,269.666667,-360.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
75010061.000000,1.000000,1.000000,66.000000,0.000000,58.000000,4.000000,1.000000,135.000000,-400.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
75012803.000000,0.000000,1.000000,31.000000,2.000000,24.000000,12.000000,1.000000,168.666667,12.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
75014889.000000,1.000000,0.000000,28.000000,2.000000,26.000000,6.000000,1.000000,207.000000,-500.000000,0.000000,1.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0.000000
75016972.000000,0.000000,0.000000,45.000000,1.000000,30.000000,12.000000,0.000000,205.000000,101.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
75020540.000000,1.000000,1.000000,68.000000,0.000000,14.000000,8.000000,1.000000,17.333333,-52.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
75026375.000000,1.000000,1.000000,35.000000,1.000000,18.000000,16.000000,0.000000,206.000000,-25.000000,0.000000,1.000000,3.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
75026510.000000,1.000000,0.000000,11.000000,2.000000,39.000000,12.000000,0.000000,80.333333,-48.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
75027762.000000,0.000000,0.000000,27.000000,0.000000,5.000000,13.000000,0.000000,194.666667,73.000000,1.000000,0.000000,2.000000,1.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000
75030999.000000,0.000000,0.000000,17.000000,0.000000,46.000000,29.000000,1.000000,305.666667,76.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
75049742.000000,0.000000,0.000000,11.000000,1.000000,15.000000,17.000000,0.000000,192.333333,25.000000,1.000000,0.000000,3.000000,1.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000
75049959.000000,1.000000,0.000000,49.000000,1.000000,19.000000,2.000000,0.000000,59.666667,-40.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
75051382.000000,0.000000,0.000000,52.000000,0.000000,1.000000,13.000000,1.000000,58.333333,32.000000,1.000000,0.000000,3.000000,1.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
75055671.000000,1.000000,1.000000,36.000000,0.000000,37.000000,8.000000,1.000000,240.333333,49.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
75072230.000000,0.000000,0.000000,16.000000,0.000000,34.000000,17.000000,1.000000,389.333333,169.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
75072782.000000,1.000000,1.000000,33.000000,1.000000,53.000000,9.000000,0.000000,200.666667,-15.000000,0.000000,1.000000,3.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
75078270.000000,1.000000,1.000000,17.000000,1.000000,15.000000,4.000000,0.000000,168.333333,-211.000000,0.000000,1.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,1.000000
75084343.000000,0.000000,0.000000,43.000000,1.000000,36.000000,7.000000,0.000000,210.000000,39.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
75087801.000000,0.000000,0.000000,44.000000,1.000000,14.000000,21.000000,1.000000,29.666667,-14.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
75089539.000000,0.000000,0.000000,40.000000,0.000000,1.000000,19.000000,1.000000,117.666667,-44.000000,0.000000,1.000000,3.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
75092420.000000,0.000000,0.000000,35.000000,0.000000,40.000000,7.000000,0.000000,116.666667,74.000000,1.000000,0.000000,3.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
75096181.000000,1.000000,1.000000,42.000000,2.000000,3.000000,4.000000,0.000000,335.000000,-22.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
75099082.000000,1.000000,1.000000,26.000000,1.000000,10.000000,10.000000,1.000000,45.000000,-70.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
75107730.000000,1.000000,1.000000,44.000000,2.000000,37.000000,4.000000,0.000000,72.333333,-116.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
75112378.000000,0.000000,1.000000,54.000000,2.000000,3.000000,43.000000,1.000000,267.333333,46.000000,1.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,1.000000
75117739.000000,0.000000,1.000000,15.000000,2.000000,46.000000,13.000000,0.000000,242.666667,297.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
75122014.000000,1.000000,0.000000,37.000000,0.000000,44.000000,5.000000,1.000000,68.666667,23.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
75123896.000000,0.000000,0.000000,34.000000,2.000000,3.000000,46.000000,1.000000,96.000000,-54.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
75135791.000000,1.000000,0.000000,18.000000,1.000000,24.000000,3.000000,1.000000,36.000000,-75.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
75136135.000000,0.000000,0.000000,37.000000,0.000000,61.000000,6.000000,0.000000,195.333333,71.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
75136721.000000,1.000000,1.000000,18.000000,1.000000,4.000000,12.000000,0.000000,406.333333,16.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
75142760.000000,1.000000,0.000000,22.000000,1.000000,53.000000,5.000000,0.000000,805.333333,-323.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
75144994.000000,0.000000,0.000000,19.000000,2.000000,36.000000,9.000000,0.000000,265.666667,65.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
75149070.000000,1.000000,1.000000,23.000000,0.000000,19.000000,10.000000,1.000000,255.333333,92.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
75150671.000000,0.000000,0.000000,42.000000,2.000000,18.000000,8.000000,1.000000,311.000000,128.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
75155753.000000,0.000000,1.000000,13.000000,2.000000,36.000000,24.000000,1.000000,356.333333,16.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
75157926.000000,0.000000,0.000000,23.000000,0.000000,5.000000,10.000000,1.000000,328.000000,-39.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
75166294.000000,1.000000,1.000000,16.000000,1.000000,16.000000,6.000000,1.000000,81.000000,-158.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
75166440.000000,1.000000,0.000000,17.000000,1.000000,31.000000,8.000000,1.000000,22.333333,-52.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
75167537.000000,0.000000,1.000000,17.000000,1.000000,10.000000,24.000000,1.000000,100.000000,-3.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
75175354.000000,0.000000,0.000000,18.000000,0.000000,34.000000,31.000000,1.000000,171.000000,-138.000000,0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000
75186915.000000,0.000000,1.000000,21.000000,3.000000,6.000000,72.000000,0.000000,146.666667,68.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
75188598.000000,1.000000,1.000000,13.000000,1.000000,22.000000,11.000000,1.000000,492.666667,42.000000,1.000000,0.000000,3.000000,1.000000,4.000000,4.000000,0.000000,0.000000,0.000000,1.000000
75191741.000000,0.000000,0.000000,42.000000,2.000000,2.000000,14.000000,1.000000,371.333333,244.000000,1.000000,0.000000,0.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,1.000000
75200434.000000,0.000000,0.000000,25.000000,0.000000,41.000000,32.000000,1.000000,134.666667,5.000000,1.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,1.000000
