account_id,district_id,frequency,date
4626,9,月结,1996-06-15
1444,70,月结,1996-06-16
4447,62,月结,1996-06-16
3515,68,月结,1996-06-16
8158,48,周结,1996-06-16
848,31,月结,1996-06-16
1086,37,月结,1996-06-17
2602,46,月结,1996-06-17
4768,39,月结,1996-06-17
507,52,月结,1996-06-17
3647,77,月结,1996-06-17
3180,1,月结,1996-06-18
1271,17,月结,1996-06-18
2870,1,月结,1996-06-18
3645,36,月结,1996-06-18
3239,5,月结,1996-06-19
3485,53,月结,1996-06-19
567,15,月结,1996-06-19
373,67,月结,1996-06-20
2977,28,月结,1996-06-20
488,25,月结,1996-06-20
3120,1,月结,1996-06-20
3801,1,月结,1996-06-20
72,1,周结,1996-06-20
10361,21,月结,1996-06-21
587,19,月结,1996-06-21
1097,67,月结,1996-06-22
3206,38,月结,1996-06-22
3696,1,月结,1996-06-22
2387,70,月结,1996-06-22
3585,1,月结,1996-06-23
2706,47,月结,1996-06-23
2773,38,月结,1996-06-23
1781,10,月结,1996-06-23
962,64,月结,1996-06-24
2395,3,月结,1996-06-24
3227,1,月结,1996-06-24
2295,57,月结,1996-06-25
9631,11,月结,1996-06-25
140,24,月结,1996-06-25
788,12,月结,1996-06-25
2040,75,月结,1996-06-25
1029,26,月结,1996-06-25
3318,62,月结,1996-06-25
2420,35,月结,1996-06-25
3432,1,月结,1996-06-25
6688,16,月结,1996-06-25
3899,22,月结,1996-06-25
1275,32,月结,1996-06-26
1087,55,月结,1996-06-26
1396,46,月结,1996-06-26
3573,59,月结,1996-06-27
3149,57,月结,1996-06-27
1007,1,月结,1996-06-28
4379,44,月结,1996-06-28
2950,62,月结,1996-06-28
3793,5,月结,1996-06-28
3588,33,月结,1996-06-28
878,52,月结,1996-06-29
3864,33,月结,1996-07-01
1266,57,月结,1996-07-01
3089,12,周结,1996-07-02
7181,77,交易之后马上,1996-07-02
1241,53,月结,1996-07-02
1004,70,月结,1996-07-02
2344,13,月结,1996-07-02
2530,74,月结,1996-07-02
170,59,月结,1996-07-02
2319,58,月结,1996-07-02
7033,75,月结,1996-07-03
88,31,月结,1996-07-03
1480,41,周结,1996-07-03
2526,16,月结,1996-07-04
2604,68,月结,1996-07-04
5269,49,月结,1996-07-04
3563,1,月结,1996-07-04
3550,68,月结,1996-07-04
1903,11,月结,1996-07-05
3153,2,月结,1996-07-05
265,19,月结,1996-07-05
2812,18,月结,1996-07-05
1609,41,月结,1996-07-05
2737,69,月结,1996-07-06
7101,54,月结,1996-07-06
313,73,月结,1996-07-06
2593,5,月结,1996-07-06
1232,48,月结,1996-07-06
2108,74,月结,1996-07-06
3694,70,月结,1996-07-06
1289,72,月结,1996-07-07
2445,52,月结,1996-07-07
7733,19,周结,1996-07-08
1758,21,月结,1996-07-08
9859,27,月结,1996-07-08
10711,36,月结,1996-07-08
725,70,月结,1996-07-08
1739,3,月结,1996-07-08
10202,70,月结,1996-07-08
506,67,月结,1996-07-08
955,59,月结,1996-07-08
932,20,月结,1996-07-08
413,18,月结,1996-07-09
3334,67,月结,1996-07-09
2625,48,周结,1996-07-09
2147,28,月结,1996-07-10
984,2,月结,1996-07-10
3848,20,月结,1996-07-10
2825,54,月结,1996-07-10
5602,19,交易之后马上,1996-07-10
1094,35,月结,1996-07-10
690,10,月结,1996-07-11
2945,6,月结,1996-07-11
573,1,周结,1996-07-11
2131,70,月结,1996-07-11
2821,54,月结,1996-07-12
2112,44,月结,1996-07-12
2506,22,交易之后马上,1996-07-12
1078,1,月结,1996-07-12
1895,35,月结,1996-07-12
2961,9,月结,1996-07-12
3426,9,周结,1996-07-13
3204,61,月结,1996-07-13
2887,76,月结,1996-07-13
2468,4,月结,1996-07-13
3350,74,月结,1996-07-13
858,52,月结,1996-07-13
2359,54,月结,1996-07-14
3726,54,月结,1996-07-14
584,31,月结,1996-07-14
392,1,月结,1996-07-14
869,16,月结,1996-07-15
526,67,月结,1996-07-16
571,72,月结,1996-07-16
3946,70,月结,1996-07-16
2573,4,月结,1996-07-16
593,48,月结,1996-07-16
4086,66,月结,1996-07-17
6461,50,月结,1996-07-17
110,36,月结,1996-07-17
9138,26,月结,1996-07-18
5837,5,月结,1996-07-18
971,12,月结,1996-07-18
81,74,月结,1996-07-18
4537,53,周结,1996-07-18
2266,50,月结,1996-07-19
137,70,月结,1996-07-19
3562,50,月结,1996-07-19
1893,48,月结,1996-07-20
2882,44,月结,1996-07-20
5250,8,周结,1996-07-20
7674,1,月结,1996-07-21
11123,39,月结,1996-07-21
1765,18,月结,1996-07-21
847,2,月结,1996-07-21
4618,3,月结,1996-07-21
3543,74,月结,1996-07-21
1471,1,月结,1996-07-21
3472,55,月结,1996-07-21
2407,1,月结,1996-07-21
378,68,月结,1996-07-22
1188,16,月结,1996-07-22
2652,1,月结,1996-07-22
3526,1,月结,1996-07-22
113,55,月结,1996-07-22
3733,33,月结,1996-07-22
683,74,月结,1996-07-22
3494,60,月结,1996-07-22
3518,9,月结,1996-07-22
4320,61,月结,1996-07-23
6495,6,月结,1996-07-23
3511,70,月结,1996-07-23
303,71,月结,1996-07-25
3932,74,月结,1996-07-25
2717,74,月结,1996-07-25
2983,42,月结,1996-07-25
1490,5,月结,1996-07-25
3443,45,月结,1996-07-26
11027,32,周结,1996-07-26
3491,51,月结,1996-07-27
6453,34,月结,1996-07-27
7907,70,月结,1996-07-27
2291,49,月结,1996-07-27
1900,27,月结,1996-07-27
4389,77,月结,1996-07-28
3192,18,月结,1996-07-28
836,46,月结,1996-07-28
3880,3,月结,1996-07-28
7424,68,月结,1996-07-28
1187,55,月结,1996-07-28
25,68,月结,1996-07-28
10954,25,月结,1996-07-29
1571,66,月结,1996-07-29
1160,39,周结,1996-07-29
1985,20,月结,1996-07-29
3359,8,月结,1996-07-30
9646,1,周结,1996-07-30
1906,1,月结,1996-08-01
194,44,月结,1996-08-01
371,12,月结,1996-08-02
9159,64,月结,1996-08-02
3040,17,月结,1996-08-03
4071,64,月结,1996-08-03
2278,1,月结,1996-08-03
2350,18,月结,1996-08-04
4438,48,月结,1996-08-04
2004,42,月结,1996-08-04
2101,9,月结,1996-08-04
3397,49,月结,1996-08-04
1267,43,月结,1996-08-05
2102,41,月结,1996-08-05
1654,30,月结,1996-08-05
2383,68,月结,1996-08-05
2134,52,月结,1996-08-06
1738,15,月结,1996-08-06
1576,35,周结,1996-08-06
3614,19,月结,1996-08-07
2066,25,月结,1996-08-07
2117,48,月结,1996-08-07
436,30,月结,1996-08-07
2329,1,月结,1996-08-07
4442,54,月结,1996-08-08
1325,26,月结,1996-08-08
715,32,月结,1996-08-08
9491,7,周结,1996-08-08
2917,68,月结,1996-08-08
503,1,月结,1996-08-08
2794,74,月结,1996-08-08
2191,1,月结,1996-08-08
2947,57,月结,1996-08-09
2086,70,周结,1996-08-09
3020,3,月结,1996-08-09
1211,49,月结,1996-08-09
2724,11,月结,1996-08-09
963,7,月结,1996-08-09
3749,68,月结,1996-08-10
1223,70,月结,1996-08-10
613,74,交易之后马上,1996-08-10
2149,7,月结,1996-08-11
416,6,月结,1996-08-11
1501,50,月结,1996-08-11
2114,30,月结,1996-08-11
176,71,周结,1996-08-12
3066,74,月结,1996-08-12
911,60,月结,1996-08-12
779,16,月结,1996-08-13
916,1,月结,1996-08-13
271,1,月结,1996-08-13
2439,74,月结,1996-08-13
2210,31,月结,1996-08-13
1885,47,月结,1996-08-13
447,5,月结,1996-08-14
3549,27,月结,1996-08-14
1563,47,月结,1996-08-14
753,31,月结,1996-08-14
2764,53,月结,1996-08-15
2973,23,月结,1996-08-15
2209,65,月结,1996-08-15
2013,54,月结,1996-08-15
1935,38,月结,1996-08-15
382,14,月结,1996-08-16
42,39,月结,1996-08-16
945,18,月结,1996-08-16
8038,47,月结,1996-08-17
967,15,月结,1996-08-17
3741,65,月结,1996-08-18
3311,8,月结,1996-08-18
656,3,月结,1996-08-18
1667,56,月结,1996-08-18
3789,6,月结,1996-08-18
7637,46,月结,1996-08-19
4010,30,月结,1996-08-19
4144,1,月结,1996-08-19
3347,4,月结,1996-08-19
2976,13,月结,1996-08-19
4480,58,月结,1996-08-19
4969,60,周结,1996-08-19
1274,54,周结,1996-08-19
7099,1,月结,1996-08-20
166,17,月结,1996-08-20
1367,74,月结,1996-08-20
2795,11,月结,1996-08-20
2034,54,月结,1996-08-21
2622,1,月结,1996-08-21
10562,51,月结,1996-08-21
1593,16,月结,1996-08-22
3004,11,月结,1996-08-22
617,74,月结,1996-08-23
2746,24,月结,1996-08-23
3427,36,月结,1996-08-23
58,29,月结,1996-08-23
918,60,月结,1996-08-23
324,1,月结,1996-08-23
9826,68,月结,1996-08-23
2094,73,月结,1996-08-23
20,74,月结,1996-08-24
2930,1,月结,1996-08-24
182,47,月结,1996-08-24
1517,5,月结,1996-08-24
4186,1,月结,1996-08-25
3467,17,月结,1996-08-25
1350,21,周结,1996-08-25
10220,44,月结,1996-08-26
2792,1,月结,1996-08-26
1504,1,月结,1996-08-26
3161,48,月结,1996-08-26
987,15,月结,1996-08-27
2360,26,月结,1996-08-27
399,1,月结,1996-08-27
637,49,月结,1996-08-27
3353,74,月结,1996-08-27
4588,12,月结,1996-08-27
10,54,月结,1996-08-28
2113,7,月结,1996-08-28
2677,5,月结,1996-08-28
6062,24,月结,1996-08-28
2065,61,月结,1996-08-28
1894,6,月结,1996-08-29
1117,68,月结,1996-08-29
833,31,月结,1996-08-29
3155,28,月结,1996-08-29
242,69,月结,1996-08-29
812,1,月结,1996-08-30
3774,72,月结,1996-08-30
3272,53,月结,1996-08-30
7990,9,月结,1996-08-30
7262,70,月结,1996-08-30
3504,70,月结,1996-08-30
2347,38,月结,1996-08-30
269,3,月结,1996-08-30
1258,3,月结,1996-09-01
3418,42,交易之后马上,1996-09-02
871,1,月结,1996-09-02
2953,1,月结,1996-09-02
3126,17,月结,1996-09-03
1293,40,月结,1996-09-03
406,63,月结,1996-09-03
4456,14,月结,1996-09-03
174,52,月结,1996-09-04
694,67,月结,1996-09-04
2885,1,月结,1996-09-04
2872,1,月结,1996-09-04
920,58,月结,1996-09-05
1525,57,月结,1996-09-05
1997,74,月结,1996-09-05
1679,68,月结,1996-09-05
7082,57,月结,1996-09-06
1910,60,月结,1996-09-06
5362,76,周结,1996-09-06
1408,10,月结,1996-09-07
125,2,交易之后马上,1996-09-07
2655,1,月结,1996-09-07
2314,2,月结,1996-09-07
297,74,月结,1996-09-08
2914,4,月结,1996-09-08
4405,41,月结,1996-09-08
2084,44,月结,1996-09-08
2045,34,月结,1996-09-09
2058,34,月结,1996-09-09
1190,52,月结,1996-09-09
1067,34,月结,1996-09-10
2629,66,月结,1996-09-10
1774,61,月结,1996-09-10
2156,1,月结,1996-09-11
2349,72,月结,1996-09-11
2614,44,月结,1996-09-11
339,46,周结,1996-09-11
2164,63,月结,1996-09-12
3508,42,月结,1996-09-12
164,60,月结,1996-09-13
1799,9,月结,1996-09-13
1600,1,月结,1996-09-13
3044,72,月结,1996-09-14
3499,51,月结,1996-09-14
1474,63,月结,1996-09-14
2026,64,月结,1996-09-14
1556,54,月结,1996-09-15
6075,19,月结,1996-09-15
1066,16,周结,1996-09-15
2275,1,月结,1996-09-16
5305,47,月结,1996-09-16
1329,53,月结,1996-09-16
3098,1,月结,1996-09-16
4349,74,月结,1996-09-16
2990,30,月结,1996-09-16
3800,30,月结,1996-09-16
3191,72,月结,1996-09-17
2076,18,月结,1996-09-17
1002,50,月结,1996-09-17
8381,14,月结,1996-09-17
1957,33,月结,1996-09-18
3569,1,月结,1996-09-18
10789,75,月结,1996-09-18
831,44,月结,1996-09-18
6083,6,周结,1996-09-19
1669,39,月结,1996-09-19
8268,59,月结,1996-09-19
1063,68,月结,1996-09-19
1532,54,月结,1996-09-19
3179,71,月结,1996-09-20
2906,49,月结,1996-09-20
1538,22,月结,1996-09-20
2640,1,月结,1996-09-21
2921,54,月结,1996-09-21
3431,64,月结,1996-09-21
3967,54,月结,1996-09-22
1173,11,月结,1996-09-22
7632,68,月结,1996-09-22
2339,63,月结,1996-09-22
1100,35,月结,1996-09-23
1484,70,月结,1996-09-23
2801,11,月结,1996-09-23
1113,8,月结,1996-09-23
770,7,月结,1996-09-24
2332,77,月结,1996-09-24
1463,32,月结,1996-09-25
3894,52,月结,1996-09-25
2091,1,月结,1996-09-25
1377,1,月结,1996-09-25
9241,74,月结,1996-09-25
1308,54,月结,1996-09-25
1370,52,月结,1996-09-25
3399,63,月结,1996-09-26
1374,53,月结,1996-09-26
2955,67,月结,1996-09-27
3446,6,交易之后马上,1996-09-27
3339,1,月结,1996-09-27
1631,10,月结,1996-09-27
2869,68,月结,1996-09-27
2083,1,月结,1996-09-28
1823,3,月结,1996-09-28
2561,59,月结,1996-09-29
972,46,月结,1996-09-29
698,71,月结,1996-09-29
2294,46,月结,1996-09-29
2373,14,月结,1996-09-29
241,15,月结,1996-09-29
2483,1,月结,1996-09-29
569,76,月结,1996-10-01
1500,43,月结,1996-10-01
3232,37,月结,1996-10-02
618,1,月结,1996-10-02
1502,1,月结,1996-10-02
10857,50,月结,1996-10-02
692,69,月结,1996-10-02
3843,62,月结,1996-10-02
3158,71,月结,1996-10-03
3071,41,月结,1996-10-03
1586,1,月结,1996-10-03
3913,23,月结,1996-10-04
822,40,月结,1996-10-04
1155,43,月结,1996-10-04
2807,42,月结,1996-10-04
1751,53,月结,1996-10-04
3904,18,月结,1996-10-05
2252,1,月结,1996-10-05
826,44,月结,1996-10-05
1008,13,月结,1996-10-05
1558,32,月结,1996-10-06
2465,57,月结,1996-10-06
814,76,月结,1996-10-06
325,75,月结,1996-10-06
261,54,月结,1996-10-07
2240,36,月结,1996-10-07
2657,55,月结,1996-10-07
7636,40,月结,1996-10-08
3175,50,月结,1996-10-08
1812,31,月结,1996-10-08
10607,52,月结,1996-10-08
2999,66,月结,1996-10-08
921,10,月结,1996-10-08
2934,1,月结,1996-10-08
3394,23,月结,1996-10-09
1777,60,月结,1996-10-10
1003,28,月结,1996-10-10
4090,72,月结,1996-10-11
3249,74,月结,1996-10-11
472,8,月结,1996-10-11
6950,36,月结,1996-10-12
3271,8,月结,1996-10-12
3329,3,月结,1996-10-12
9677,8,月结,1996-10-13
342,64,月结,1996-10-13
536,14,月结,1996-10-13
350,47,月结,1996-10-13
2475,17,月结,1996-10-13
10063,4,周结,1996-10-13
581,26,月结,1996-10-13
2988,66,交易之后马上,1996-10-14
3314,25,月结,1996-10-14
4949,33,月结,1996-10-14
713,58,月结,1996-10-15
11325,62,月结,1996-10-15
8628,2,交易之后马上,1996-10-15
4493,61,交易之后马上,1996-10-15
410,49,月结,1996-10-15
3776,1,月结,1996-10-16
1577,67,月结,1996-10-16
8784,1,月结,1996-10-16
1645,50,月结,1996-10-16
3454,32,月结,1996-10-17
2046,68,月结,1996-10-17
1492,24,月结,1996-10-17
3143,38,月结,1996-10-18
2709,2,月结,1996-10-18
1541,60,月结,1996-10-18
305,34,月结,1996-10-18
3690,67,交易之后马上,1996-10-18
3766,29,交易之后马上,1996-10-18
1745,53,月结,1996-10-19
1090,69,月结,1996-10-19
329,3,月结,1996-10-19
975,1,月结,1996-10-19
5317,28,月结,1996-10-20
6592,1,月结,1996-10-20
1060,6,月结,1996-10-20
473,73,月结,1996-10-20
1464,73,月结,1996-10-21
1819,55,周结,1996-10-21
2502,32,月结,1996-10-21
1888,6,月结,1996-10-21
6902,60,月结,1996-10-22
3877,59,月结,1996-10-22
2290,37,月结,1996-10-22
1330,68,月结,1996-10-22
9037,1,月结,1996-10-22
272,11,月结,1996-10-23
366,1,月结,1996-10-23
1226,1,月结,1996-10-23
2759,46,月结,1996-10-23
1176,19,月结,1996-10-24
1785,52,月结,1996-10-25
5912,45,月结,1996-10-25
199,70,月结,1996-10-26
778,68,月结,1996-10-26
3811,1,月结,1996-10-26
1855,34,月结,1996-10-27
224,15,月结,1996-10-27
281,1,月结,1996-10-27
9201,69,月结,1996-10-28
888,54,月结,1996-10-28
4715,8,月结,1996-10-28
3956,6,月结,1996-10-28
4375,39,月结,1996-10-28
2418,64,月结,1996-10-29
806,13,月结,1996-10-29
65,36,月结,1996-10-29
2279,2,周结,1996-10-30
1478,5,月结,1996-10-30
3228,29,月结,1996-10-30
221,19,月结,1996-10-30
3022,64,月结,1996-10-30
122,31,月结,1996-10-30
6265,5,月结,1996-11-01
1683,77,月结,1996-11-01
6440,1,月结,1996-11-01
926,36,月结,1996-11-01
2685,67,月结,1996-11-01
3557,72,月结,1996-11-02
1663,55,月结,1996-11-02
255,68,月结,1996-11-03
2193,44,月结,1996-11-03
9455,73,月结,1996-11-03
2130,46,月结,1996-11-04
714,23,月结,1996-11-04
3615,46,月结,1996-11-05
1324,42,月结,1996-11-05
431,18,月结,1996-11-05
11328,54,月结,1996-11-05
3626,51,月结,1996-11-05
1899,26,月结,1996-11-05
91,17,月结,1996-11-06
4753,1,月结,1996-11-07
9528,19,月结,1996-11-07
9333,36,月结,1996-11-08
2107,70,月结,1996-11-09
3224,55,月结,1996-11-10
829,59,月结,1996-11-10
511,14,月结,1996-11-10
3560,57,月结,1996-11-10
1555,34,月结,1996-11-10
2160,72,月结,1996-11-10
4383,73,月结,1996-11-10
2517,55,交易之后马上,1996-11-10
3819,69,月结,1996-11-11
6157,34,月结,1996-11-11
1326,52,月结,1996-11-11
4286,43,月结,1996-11-11
3498,31,月结,1996-11-12
2258,3,月结,1996-11-12
3177,74,月结,1996-11-12
1638,6,周结,1996-11-12
3589,5,月结,1996-11-13
2967,38,月结,1996-11-13
3437,1,月结,1996-11-13
4102,60,月结,1996-11-13
2032,36,月结,1996-11-14
570,3,月结,1996-11-14
993,6,月结,1996-11-14
3884,1,月结,1996-11-14
3765,32,月结,1996-11-14
2385,60,月结,1996-11-15
63,22,月结,1996-11-16
1991,1,月结,1996-11-16
3291,45,月结,1996-11-16
3376,58,月结,1996-11-17
1260,5,月结,1996-11-17
1021,42,月结,1996-11-17
48,21,月结,1996-11-17
4069,38,月结,1996-11-17
3564,14,月结,1996-11-17
1320,58,月结,1996-11-18
530,54,月结,1996-11-19
508,74,月结,1996-11-19
341,28,月结,1996-11-19
3256,40,月结,1996-11-19
4033,57,月结,1996-11-19
5878,76,月结,1996-11-19
77,63,月结,1996-11-19
1546,15,月结,1996-11-20
2826,35,月结,1996-11-20
797,57,月结,1996-11-20
513,58,月结,1996-11-21
1549,21,月结,1996-11-21
3093,16,月结,1996-11-21
10905,32,月结,1996-11-21
2234,3,月结,1996-11-21
2285,36,月结,1996-11-21
3809,1,月结,1996-11-21
3517,26,月结,1996-11-22
2264,41,月结,1996-11-22
8688,66,月结,1996-11-22
546,8,月结,1996-11-23
3862,1,月结,1996-11-23
2898,54,月结,1996-11-23
3282,1,月结,1996-11-24
330,42,月结,1996-11-24
1242,74,交易之后马上,1996-11-24
1393,1,月结,1996-11-24
2303,41,月结,1996-11-24
3708,64,月结,1996-11-24
209,37,月结,1996-11-24
8094,67,月结,1996-11-24
2601,70,月结,1996-11-24
7,60,月结,1996-11-24
1347,8,月结,1996-11-24
8523,54,月结,1996-11-25
2398,70,月结,1996-11-25
1712,44,月结,1996-11-25
1943,9,月结,1996-11-26
2090,40,月结,1996-11-26
2636,18,月结,1996-11-26
14,47,月结,1996-11-27
549,5,月结,1996-11-27
143,21,月结,1996-11-27
79,3,月结,1996-11-29
3799,74,月结,1996-11-29
1460,54,月结,1996-11-29
7745,2,月结,1996-11-29
1435,1,月结,1996-12-01
3507,9,月结,1996-12-01
712,72,月结,1996-12-01
10280,69,月结,1996-12-01
1754,52,月结,1996-12-01
805,10,月结,1996-12-02
3377,74,月结,1996-12-02
1296,50,月结,1996-12-02
2916,6,月结,1996-12-03
3018,34,月结,1996-12-03
249,28,月结,1996-12-03
3602,18,月结,1996-12-03
3856,45,月结,1996-12-03
2544,38,月结,1996-12-04
599,54,月结,1996-12-04
2590,47,月结,1996-12-04
2589,10,月结,1996-12-04
2545,1,月结,1996-12-04
1735,42,月结,1996-12-04
3312,30,月结,1996-12-04
2060,13,月结,1996-12-05
2115,8,月结,1996-12-05
24,74,月结,1996-12-05
1083,45,月结,1996-12-06
2286,70,月结,1996-12-06
7176,1,月结,1996-12-07
8225,50,月结,1996-12-07
664,1,月结,1996-12-08
5133,68,周结,1996-12-08
880,26,月结,1996-12-08
1482,38,月结,1996-12-08
3290,19,月结,1996-12-09
2963,31,月结,1996-12-09
1361,46,月结,1996-12-09
3430,9,月结,1996-12-10
11096,28,月结,1996-12-10
3090,1,月结,1996-12-10
5817,77,交易之后马上,1996-12-10
1587,1,月结,1996-12-11
905,35,月结,1996-12-11
980,1,月结,1996-12-11
1218,1,月结,1996-12-12
561,11,月结,1996-12-12
4631,77,交易之后马上,1996-12-12
1055,29,月结,1996-12-12
9153,9,月结,1996-12-12
1368,22,月结,1996-12-12
3452,63,月结,1996-12-13
3450,1,月结,1996-12-13
1557,66,月结,1996-12-13
1316,42,月结,1996-12-13
3893,42,月结,1996-12-13
2873,70,月结,1996-12-13
3962,54,月结,1996-12-13
2376,71,月结,1996-12-14
2995,51,月结,1996-12-14
3984,51,月结,1996-12-14
659,63,月结,1996-12-14
3137,39,月结,1996-12-15
505,64,月结,1996-12-16
1817,10,月结,1996-12-16
3125,37,月结,1996-12-16
2734,53,月结,1996-12-16
2386,12,月结,1996-12-17
3411,19,月结,1996-12-17
4794,72,月结,1996-12-18
2827,70,月结,1996-12-18
3024,1,月结,1996-12-18
1618,6,月结,1996-12-18
6510,74,月结,1996-12-18
7465,1,周结,1996-12-19
1362,1,月结,1996-12-19
3182,6,月结,1996-12-20
765,12,月结,1996-12-20
3412,31,月结,1996-12-20
2610,54,月结,1996-12-20
4454,63,月结,1996-12-21
595,20,月结,1996-12-21
1391,15,月结,1996-12-21
3438,35,月结,1996-12-21
1553,59,月结,1996-12-21
10645,2,月结,1996-12-21
2531,51,月结,1996-12-21
1081,64,月结,1996-12-21
2441,47,月结,1996-12-22
193,69,月结,1996-12-22
3390,12,周结,1996-12-22
3393,4,月结,1996-12-22
440,29,月结,1996-12-22
2356,34,周结,1996-12-23
333,73,月结,1996-12-23
1884,54,月结,1996-12-24
434,1,月结,1996-12-24
2875,19,月结,1996-12-24
2532,38,月结,1996-12-24
3029,42,月结,1996-12-24
2699,73,月结,1996-12-25
935,23,月结,1996-12-25
2777,62,月结,1996-12-25
1659,46,月结,1996-12-25
252,19,月结,1996-12-26
7045,51,月结,1996-12-26
3941,7,月结,1996-12-26
2761,1,月结,1996-12-26
7966,54,月结,1996-12-27
2408,26,月结,1996-12-27
592,23,月结,1996-12-27
1195,42,月结,1996-12-27
2261,1,周结,1996-12-27
8341,64,月结,1996-12-27
6706,38,月结,1996-12-28
2507,62,月结,1996-12-28
3387,25,周结,1996-12-28
3991,1,月结,1996-12-28
1056,1,周结,1996-12-28
2852,70,月结,1996-12-29
3043,1,月结,1996-12-29
10404,1,月结,1996-12-30
528,17,月结,1996-12-30
9424,54,月结,1996-12-30
3190,1,月结,1996-12-30
1390,69,月结,1996-12-30
1988,72,月结,1996-12-30
2362,16,月结,1996-12-30
2064,54,月结,1996-12-30
2689,70,月结,1997-01-01
9730,54,月结,1997-01-01
1387,67,月结,1997-01-01
2637,70,月结,1997-01-01
1221,45,月结,1997-01-02
1860,70,月结,1997-01-02
3540,18,月结,1997-01-03
263,64,周结,1997-01-03
4660,63,月结,1997-01-03
294,7,月结,1997-01-05
4354,38,月结,1997-01-08
3639,4,月结,1997-01-08
1677,69,月结,1997-01-08
2653,66,月结,1997-01-08
3870,38,月结,1997-01-08
17,1,月结,1997-01-08
537,34,月结,1997-01-08
10493,12,月结,1997-01-09
2964,72,月结,1997-01-09
752,23,月结,1997-01-10
6064,49,月结,1997-01-11
2981,46,月结,1997-01-11
3527,44,月结,1997-01-11
3005,42,交易之后马上,1997-01-11
11244,33,月结,1997-01-12
3470,8,月结,1997-01-12
3110,48,月结,1997-01-12
2300,36,月结,1997-01-13
10148,34,月结,1997-01-13
1707,75,月结,1997-01-13
512,68,月结,1997-01-14
9031,47,月结,1997-01-15
3375,9,月结,1997-01-15
2571,61,月结,1997-01-15
3304,36,月结,1997-01-16
3908,13,月结,1997-01-16
9549,4,月结,1997-01-17
4534,63,月结,1997-01-18
872,27,月结,1997-01-18
2854,1,月结,1997-01-18
2696,1,月结,1997-01-19
1214,39,月结,1997-01-19
1262,29,月结,1997-01-19
8320,51,月结,1997-01-19
3910,10,月结,1997-01-19
364,1,月结,1997-01-20
480,23,月结,1997-01-21
2535,61,月结,1997-01-21
9179,28,月结,1997-01-21
2299,1,月结,1997-01-21
6138,54,月结,1997-01-22
1840,21,月结,1997-01-22
3471,63,月结,1997-01-22
1651,34,月结,1997-01-23
320,47,月结,1997-01-23
3961,52,月结,1997-01-24
3379,63,月结,1997-01-24
4052,36,周结,1997-01-25
3964,25,月结,1997-01-25
3681,70,月结,1997-01-25
2229,1,月结,1997-01-27
8742,70,月结,1997-01-28
52,16,月结,1997-01-29
1853,7,月结,1997-01-29
3861,2,月结,1997-01-30
3067,46,月结,1997-01-30
3659,54,月结,1997-02-01
1356,39,月结,1997-02-01
1656,47,月结,1997-02-01
2103,48,月结,1997-02-01
1854,32,月结,1997-02-02
910,1,月结,1997-02-03
3794,20,月结,1997-02-03
3546,55,月结,1997-02-03
605,65,月结,1997-02-04
3990,77,月结,1997-02-04
2021,69,月结,1997-02-05
11231,1,月结,1997-02-05
4266,54,月结,1997-02-05
2455,30,月结,1997-02-06
3633,18,月结,1997-02-06
4026,58,月结,1997-02-06
3620,14,月结,1997-02-06
4550,56,月结,1997-02-06
1616,22,月结,1997-02-07
1498,62,周结,1997-02-07
598,1,月结,1997-02-08
2262,13,月结,1997-02-08
2126,1,月结,1997-02-09
1418,35,月结,1997-02-09
2537,27,月结,1997-02-09
159,70,月结,1997-02-11
11141,1,周结,1997-02-11
2477,11,月结,1997-02-11
1182,8,月结,1997-02-11
130,54,月结,1997-02-12
828,1,月结,1997-02-12
2042,31,月结,1997-02-12
4358,5,月结,1997-02-12
3565,30,月结,1997-02-12
796,1,月结,1997-02-13
2381,1,月结,1997-02-13
1430,26,月结,1997-02-13
2085,25,月结,1997-02-13
3059,1,月结,1997-02-15
3959,1,周结,1997-02-15
1068,52,月结,1997-02-15
10915,25,周结,1997-02-15
729,14,月结,1997-02-15
1141,28,月结,1997-02-16
1264,1,月结,1997-02-16
351,50,月结,1997-02-17
424,12,月结,1997-02-17
1037,1,月结,1997-02-18
2656,1,月结,1997-02-18
5445,72,月结,1997-02-19
3188,24,月结,1997-02-20
3236,52,月结,1997-02-20
2766,31,月结,1997-02-20
1447,65,月结,1997-02-20
3331,16,月结,1997-02-20
4268,77,月结,1997-02-20
1524,6,月结,1997-02-20
4746,54,月结,1997-02-21
3337,58,交易之后马上,1997-02-22
323,52,月结,1997-02-23
2016,1,月结,1997-02-23
226,70,月结,1997-02-23
5180,54,月结,1997-02-24
1619,38,月结,1997-02-24
2661,1,月结,1997-02-25
1818,54,月结,1997-02-25
2937,1,月结,1997-02-25
2194,54,月结,1997-02-25
1336,5,月结,1997-02-26
2325,55,月结,1997-02-26
292,49,月结,1997-02-26
2797,74,月结,1997-02-26
1736,74,月结,1997-02-26
2405,64,月结,1997-02-27
2415,16,月结,1997-02-27
3851,1,月结,1997-02-27
2782,1,月结,1997-02-27
195,70,月结,1997-02-27
2380,46,月结,1997-02-27
1928,70,月结,1997-03-02
3242,28,月结,1997-03-02
3541,70,月结,1997-03-02
3652,36,月结,1997-03-02
2024,20,月结,1997-03-02
919,62,月结,1997-03-03
1096,34,月结,1997-03-03
1215,65,月结,1997-03-04
6306,64,月结,1997-03-04
2089,29,周结,1997-03-05
850,25,月结,1997-03-07
1668,62,月结,1997-03-07
